,Temporada,round,game_id,date,fixture,team_id,team_name,possession,opponent_possession,place,PPDA,defensive_intensity,defensive_duels_won_%,defensive_height,opposition_pass_tempo,opposition_progression_percentage,opp_final_third_to_box_%,Opposition_xT,high_turnovers,turnover_line_height,recoveries_within_5s_%,avg_time_to_defensive_action,avg_recovery_time,opposition_final_third_entries_10s,opposition_box_entries_10s,opposition_xG_10s,recoveries,recovery_height,retained_possessions_5s,retained_possessions_5s_%,final_third_entries_10s,box_entries_10s,xG_10s,xT_10s,field_tilt_%,long_ball_%,pass_tempo,final_third_entries_%,final_third_to_box_entries_%,xT,penalty_area_touches,box_entries_to_shot_%,np_shots,high_opportunity_shots,np_xg,np_goals,xg_per_shot,ball_in_play,total_xg,goal_difference,goals_conceded,goals_scored
20,2026,2,1955928,2026-02-04,Remo 2.0 x 2.0 Mirassol,4617,Remo,29.66,70.34,Casa,9.609756097560975,57.5774808075064,0.5806451612903226,36.81334710743802,17.956521739130434,40.229885057471265,25.0,1.3885148,72.4881995954147,56.39597014925373,20.73170731707317,46.8796992481203,91.48091603053435,14,5,0.039902575,58.288313903895364,49.026036585365844,42,35.0,54,16,2.2855532,2.636219,45.89598997493734,13.215859030837004,21.855670103092784,46.808510638297875,36.206896551724135,6.2393374,21,19.047619047619047,18,1.0,1.5525973,2.0,0.0862554046842787,9.7,1.5525973,0,2,2.0
21,2026,2,1955928,2026-02-04,Remo 2.0 x 2.0 Mirassol,6332,Mirassol,70.34,29.66,Fora,7.148148148148148,118.00404585300069,0.7142857142857143,34.545,21.855670103092784,41.48936170212766,17.391304347826086,1.2059443,39.8066533977822,56.454176470588244,33.84615384615385,51.74850299401198,84.07185628742515,54,16,2.2855532,109.5751854349292,37.45753846153846,69,63.30275229357798,14,5,0.039902575,1.456407,54.10401002506266,8.390022675736962,17.956521739130434,48.275862068965516,41.935483870967744,10.275381,37,23.076923076923077,8,3.0,2.09682,2.0,0.26210251450538635,23.0,2.09682,0,2,2.0
22,2026,2,1955951,2026-02-04,Flamengo 1.0 x 1.0 Internacional,1239,Flamengo,73.59,26.41,Casa,6.119047619047619,134.4187807648618,0.7,45.36328125,22.9806259314456,27.722772277227726,13.793103448275861,0.6699641,16.306563391765184,67.90510416666667,23.376623376623375,48.43971631205674,61.81428571428572,19,4,0.807583,145.77811435062475,49.63909090909091,73,66.36363636363637,31,12,0.20467928,2.4058757,75.05793742757821,5.70902394106814,16.6524064171123,58.0246913580247,54.929577464788736,16.018171,41,23.076923076923077,17,2.0,0.8206458,0.0,0.04827328289256377,31.166666666666668,1.2272038,0,1,1.0
23,2026,2,1955951,2026-02-04,Flamengo 1.0 x 1.0 Internacional,1219,Internacional,26.41,73.59,Fora,14.6,55.034651447207494,0.6,29.311799999999998,16.6524064171123,50.617283950617285,23.728813559322035,2.4826884,121.166224914805,47.46242307692308,27.941176470588236,54.76984126984127,88.84,31,12,0.20467928,46.20192961000136,36.44117647058823,44,39.285714285714285,19,4,0.807583,1.4921632,24.942062572421783,11.07011070110701,22.9806259314456,30.693069306930692,30.0,5.371606,10,16.666666666666664,9,1.0,0.78342605,1.0,0.08704733848571777,11.183333333333334,0.78342605,0,1,1.0
24,2026,2,1955956,2026-02-04,Santos FC 1.0 x 1.0 Sao Paulo,1241,Santos FC,48.81,51.19,Casa,9.090909090909092,68.37272904864231,0.6511627906976745,41.40014851485149,20.674394099051632,30.476190476190478,24.324324324324326,1.5121427,37.902069248104894,61.971414473684206,20.3125,54.47651006711409,89.70945945945945,26,11,1.3105803,62.512209415901545,46.244296875,58,49.152542372881356,31,6,0.14335619,1.9165319,63.75677302829621,8.938547486033519,22.011049723756905,45.88235294117647,34.84848484848485,7.9967566,21,17.391304347826086,12,1.0,0.66641283,1.0,0.0555344025293986,15.083333333333334,0.66641283,0,1,1.0
25,2026,2,1955956,2026-02-04,Santos FC 1.0 x 1.0 Sao Paulo,1224,Sao Paulo,51.19,48.81,Fora,9.5,80.92603974595369,0.65,31.00145038167939,22.011049723756905,41.17647058823529,6.0,1.0402299,44.93065051767924,51.93520161290323,24.210526315789473,43.72357723577236,52.44827586206897,31,6,0.14335619,97.31612374513419,40.32331578947369,51,41.46341463414634,26,11,1.3105803,2.6889112,36.24322697170379,5.654761904761905,20.674394099051632,35.23809523809524,41.509433962264154,9.455135,33,31.818181818181817,8,2.0,1.2094423,1.0,0.15118028223514557,15.816666666666666,1.2094423,0,1,1.0
26,2026,2,1955962,2026-02-04,Red Bull Bragantino 1.0 x 0.0 Atletico MG,5438,Red Bull Bragantino,49.84,50.16,Casa,11.307692307692308,64.79266347687401,0.6153846153846154,31.305272727272726,17.42411812961444,38.46153846153847,26.31578947368421,1.2082057,44.141252006420544,56.62426229508196,21.73913043478261,57.136752136752136,89.72649572649573,18,6,0.042293075,68.77990430622009,41.33652173913044,57,60.63829787234043,30,9,0.330069,1.7590367,53.6421617992615,15.66265060240964,15.507844756399669,55.072463768115945,39.34426229508197,8.44706,39,33.33333333333333,19,4.0,1.8450366,1.0,0.0971071908348485,20.183333333333334,1.8450366,1,0,1.0
27,2026,2,1955962,2026-02-04,Red Bull Bragantino 1.0 x 0.0 Atletico MG,1235,Atletico MG,50.16,49.84,Fora,13.45,83.26645264847512,0.46875,28.972096774193545,15.507844756399669,50.72463768115942,31.818181818181817,1.6781708,61.802232854864435,56.359300699300704,17.24137931034483,60.21167883211679,91.01515151515152,30,9,0.330069,58.18619582664526,37.16094827586207,62,52.991452991452995,18,6,0.042293075,1.4048555,46.357838200738506,9.917355371900827,17.42411812961444,39.56043956043956,49.152542372881356,8.92122,35,13.793103448275861,12,0.0,0.19836023,0.0,0.01653001954158147,20.316666666666666,0.19836023,-1,1,0.0
28,2026,2,1955926,2026-02-05,Bahia 1.0 x 1.0 Fluminense,1221,Bahia,43.97,56.03,Casa,20.055555555555557,58.897019453864,0.4393939393939394,34.059375,20.694444444444443,32.5,30.0,1.9799137,32.977029793040714,62.58341463414634,15.942028985507244,67.54237288135593,83.94827586206897,26,13,1.1678885,61.57415670176691,42.83391304347827,60,49.18032786885246,33,18,0.87113255,2.7481549,56.73618940248028,11.009174311926607,18.58407079646018,50.54945054945055,35.61643835616438,8.067644,39,34.61538461538461,19,1.0,1.4300038,1.0,0.07526335590764095,16.95,1.4300038,0,1,1.0
29,2026,2,1955926,2026-02-05,Bahia 1.0 x 1.0 Fluminense,1232,Fluminense,56.03,43.97,Fora,10.666666666666666,69.36547646122357,0.55,31.693846153846152,18.58407079646018,43.956043956043956,20.408163265306122,1.0174783,49.08084954488667,52.560508474576274,15.942028985507244,52.525862068965516,80.95689655172414,33,18,0.87113255,78.46258812826927,37.23086956521738,54,58.06451612903226,26,13,1.1678885,2.0108607,43.26381059751973,4.731182795698925,20.694444444444443,37.5,43.90243902439025,10.492549,38,22.22222222222222,13,5.0,2.3412266,1.0,0.18009435213529146,21.6,2.3412266,0,1,1.0
30,2026,2,1955953,2026-02-05,Vasco da Gama 1.0 x 1.0 Chapecoense AF,1226,Vasco da Gama,71.88,28.12,Casa,8.709677419354838,124.46657183499288,0.6571428571428571,44.868970588235285,20.031496062992126,38.095238095238095,7.6923076923076925,0.31458578,21.56371730662215,67.02474820143884,28.125,43.74820143884892,61.02173913043478,13,2,0.15983361,170.69701280227596,51.57796875,71,47.651006711409394,49,23,2.630105,4.030847,77.79988629903355,6.0263653483992465,19.297597042513864,46.666666666666664,61.1764705882353,14.783799,75,30.76923076923077,30,9.0,4.5830097,1.0,0.15276699066162108,27.05,4.5830097,0,1,1.0
31,2026,2,1955953,2026-02-05,Vasco da Gama 1.0 x 1.0 Chapecoense AF,8865,Chapecoense AF,28.12,71.88,Fora,17.0,50.08347245409015,0.6808510638297872,23.946869158878506,19.297597042513864,41.904761904761905,28.57142857142857,2.9295988,129.800853485064,40.25479838709677,18.0327868852459,50.225806451612904,83.14049586776859,49,23,2.630105,42.43183082915971,32.49663934426229,37,55.223880597014926,13,2,0.15983361,1.0254912,22.200113700966458,8.81057268722467,20.031496062992126,38.095238095238095,18.51851851851852,4.1874595,5,60.0,7,0.0,0.36121988,1.0,0.051602840423583984,10.583333333333334,0.36121988,0,1,1.0
32,2026,2,1955959,2026-02-05,Palmeiras 5.0 x 1.0 Vitoria,1238,Vitoria,33.59,66.41,Fora,14.217391304347826,55.71450082818853,0.5348837209302325,29.905105263157893,19.163879598662206,45.97701149425287,27.083333333333332,1.4737511,71.4498362607919,52.821282051282054,28.57142857142857,45.97391304347826,98.14912280701755,22,8,1.0210407,47.43261556994429,36.01833333333334,36,55.38461538461539,19,8,0.3992383,1.5300478,39.746365604701516,7.755102040816326,22.413223140495866,46.0,44.44444444444444,6.0795465,14,43.75,9,3.0,1.202745,1.0,0.13363832897610134,10.083333333333334,1.202745,-4,5,1.0
33,2026,2,1955959,2026-02-05,Palmeiras 5.0 x 1.0 Vitoria,1234,Palmeiras,66.41,33.59,Casa,9.041666666666666,108.663292646621,0.5869565217391305,37.63090909090909,22.413223140495866,36.0,27.586206896551722,0.9148488,20.32826381569041,62.48328947368421,30.303030303030305,56.52252252252252,86.16216216216216,19,8,0.3992383,98.24352485858886,41.279318181818184,58,52.72727272727272,22,8,1.0210407,1.7208232,60.253634395298484,8.121827411167512,19.163879598662206,51.724137931034484,45.3125,11.038746,49,27.586206896551722,17,4.0,2.378225,5.0,0.1398955934187945,19.933333333333334,2.378225,4,1,5.0
34,2026,2,1955968,2026-02-05,Gremio 5.0 x 3.0 Botafogo RJ,1244,Gremio,46.45,53.55,Casa,10.942857142857143,66.29318394024277,0.5932203389830508,43.1172,21.149619611158073,38.46153846153847,26.666666666666668,1.0259812,30.139935414424112,57.516323529411764,15.068493150684931,58.19,77.29292929292929,8,2,0.09756222,68.16059757236228,47.74767123287672,48,61.53846153846154,38,12,0.5867089,2.0234513,58.49116161616161,9.67741935483871,17.60233918128655,50.0,43.18181818181818,6.9130454,26,31.57894736842105,13,7.0,3.3041792,4.0,0.2541676301222581,17.1,3.7288194,2,3,5.0
35,2026,2,1955968,2026-02-05,Gremio 5.0 x 3.0 Botafogo RJ,1227,Botafogo RJ,53.55,46.45,Fora,11.08,57.050592034445636,0.5952380952380952,31.576125,17.60233918128655,43.333333333333336,26.666666666666668,0.83916557,42.016806722689076,48.51567567567567,18.51851851851852,71.70642201834862,109.8,38,12,0.5867089,58.1270182992465,33.20916666666667,58,63.73626373626373,8,2,0.09756222,0.9903671,41.50883838383838,3.9627039627039626,21.149619611158073,41.02564102564102,33.33333333333333,8.521448,18,35.714285714285715,9,2.0,1.3426421,3.0,0.14918245209587944,19.716666666666665,1.3426421,-2,5,3.0
36,2026,2,1955965,2026-02-06,Cruzeiro 1.0 x 2.0 Coritiba,1236,Coritiba,26.39,73.61,Fora,18.166666666666668,38.0383100122266,0.5714285714285714,26.755049999999997,15.895061728395062,50.57471264367817,23.943661971830984,2.5534353,128.8366805608185,45.967677165354324,30.0,69.45238095238095,145.34126984126985,27,10,0.33389792,40.75533215595707,36.085,35,46.05263157894737,20,11,0.50060856,1.3648396,27.098765432098766,13.302752293577983,16.872309899569583,43.07692307692308,38.46153846153847,5.3902626,28,20.0,10,2.0,1.7717073,2.0,0.177170729637146,11.616666666666667,1.7717073,1,1,2.0
37,2026,2,1955965,2026-02-06,Cruzeiro 1.0 x 2.0 Coritiba,1230,Cruzeiro,73.61,26.39,Casa,9.166666666666666,113.67942402425162,0.6909090909090909,39.51721518987341,16.872309899569583,36.92307692307693,35.714285714285715,1.0673541,15.62287732645021,70.52882812499999,14.545454545454545,52.87096774193548,112.04032258064517,20,11,0.50060856,104.2061386888973,45.51463636363636,65,56.03448275862068,27,10,0.33389792,1.76446,72.90123456790123,3.632887189292543,15.895061728395062,59.77011494252874,59.49367088607595,15.805573,50,19.148936170212767,19,0.0,0.69506884,1.0,0.03658257032695569,32.4,0.69506884,-1,2,1.0
38,2026,3,1955941,2026-02-11,Mirassol 2.0 x 2.0 Cruzeiro,6332,Mirassol,58.49,41.51,Casa,10.869565217391305,66.24909660322814,0.5769230769230769,40.02170454545455,20.175658720200754,26.190476190476193,16.129032258064516,1.0383201,24.79056248931441,67.33973076923075,29.411764705882355,66.5546875,105.734375,21,4,0.339419,81.90797398217298,45.96220588235294,47,51.08695652173913,27,12,1.2361785,2.10577,72.15073529411765,6.887052341597796,18.058771148708818,51.66666666666667,50.0,8.799898,52,33.33333333333333,20,5.0,3.115087,2.0,0.15575435161590576,18.716666666666665,3.115087,0,2,2.0
39,2026,3,1955941,2026-02-11,Mirassol 2.0 x 2.0 Cruzeiro,1230,Cruzeiro,41.51,58.49,Fora,12.714285714285714,50.43597196101898,0.6444444444444445,29.76576923076923,18.058771148708818,45.0,28.57142857142857,1.9503653,73.47627077812575,47.6742,21.153846153846153,78.26890756302521,112.77868852459017,27,12,1.2361785,44.452043084287915,35.059903846153844,39,36.11111111111111,21,4,0.339419,1.3153206,27.849264705882355,4.659498207885305,20.175658720200754,30.952380952380953,31.818181818181817,6.8215137,20,0.0,8,0.0,0.69576263,1.0,0.08697032928466797,13.283333333333333,1.1023207,0,2,2.0
40,2026,2,1955944,2026-02-11,Atletico MG 3.0 x 3.0 Remo,1235,Atletico MG,63.8,36.2,Casa,13.166666666666666,77.34806629834253,0.6923076923076923,30.02055,21.019607843137255,50.0,21.21212121212121,0.9366655,39.96865203761756,56.349222222222224,11.29032258064516,62.72932330827068,110.06766917293233,26,9,1.3016999,85.63535911602209,36.00822580645161,64,50.0,23,10,1.1367576,1.697172,49.554981337927074,6.605922551252847,19.13946587537092,53.46534653465347,42.10526315789473,10.962221,44,28.125,18,9.0,3.7920916,3.0,0.21067175600263807,22.466666666666665,3.7920916,0,3,3.0
41,2026,2,1955944,2026-02-11,Atletico MG 3.0 x 3.0 Remo,4617,Remo,36.2,63.8,Fora,13.5,54.858934169278996,0.6507936507936508,34.19433962264151,19.13946587537092,48.51485148514851,20.408163265306122,1.6253827,52.48618784530387,58.13388,22.058823529411764,58.08943089430894,100.64754098360656,23,10,1.1367576,53.29153605015674,42.571323529411764,51,61.44578313253012,26,9,1.3016999,2.034652,50.445018662072926,9.027777777777777,21.019607843137255,55.714285714285715,46.0,7.5200987,24,34.78260869565217,18,5.0,2.0581157,3.0,0.11433976226382786,12.75,2.0581157,0,3,3.0
42,2026,3,1955952,2026-02-11,Vitoria 1.0 x 2.0 Flamengo,1238,Vitoria,43.1,56.9,Casa,8.555555555555555,68.54130052724078,0.6833333333333333,42.543402061855666,19.115044247787612,37.17948717948718,18.181818181818183,1.2682645,56.8445475638051,58.17621301775148,27.419354838709676,59.61309523809524,77.1219512195122,22,7,0.06755328,54.48154657293498,46.19153225806452,51,38.059701492537314,24,11,0.101312555,1.7903746,43.641725027644675,8.148148148148149,18.08411214953271,39.175257731958766,41.17647058823529,7.8098445,23,14.285714285714285,9,2.0,0.94855815,1.0,0.10539535019132826,14.266666666666667,1.3551162,-1,2,1.0
43,2026,3,1955952,2026-02-11,Vitoria 1.0 x 2.0 Flamengo,1239,Flamengo,56.9,43.1,Fora,7.617647058823529,73.08584686774941,0.6097560975609756,32.697,18.08411214953271,36.08247422680412,14.583333333333334,0.88618517,56.239015817223205,49.48588235294118,23.52941176470588,50.36423841059602,80.5364238410596,24,11,0.101312555,78.88631090487239,39.74867647058823,48,52.17391304347826,22,7,0.06755328,1.8897351,56.358274972355325,5.82010582010582,19.115044247787612,37.17948717948718,37.2093023255814,9.082449,15,31.25,6,1.0,0.64692825,2.0,0.10782137513160706,18.833333333333332,0.64692825,1,1,2.0
44,2026,3,1955955,2026-02-11,Chapecoense AF 3.0 x 3.0 Coritiba,1236,Coritiba,46.87,53.13,Fora,20.6875,60.229625447016744,0.42105263157894735,32.946666666666665,16.893203883495147,49.31506849315068,23.684210526315788,1.1713939,58.67292511201195,48.83918918918919,8.955223880597014,38.02777777777778,67.87037037037037,31,15,0.5974032,63.05288913984566,38.3939552238806,48,45.714285714285715,26,7,0.9711777,1.8806063,48.15972222222222,12.868632707774799,18.289585097375106,40.0,34.69387755102041,7.149948,28,41.17647058823529,13,5.0,2.7757487,3.0,0.21351913305429313,19.683333333333334,2.7757487,0,3,3.0
45,2026,3,1955955,2026-02-11,Chapecoense AF 3.0 x 3.0 Coritiba,8865,Chapecoense AF,53.13,46.87,Casa,32.54545454545455,59.73970556859398,0.5161290322580645,40.12590909090908,18.289585097375106,35.55555555555556,27.27272727272727,0.7714667,35.7613401091662,58.3225641025641,28.57142857142857,71.80357142857143,88.10091743119266,26,7,0.9711777,67.20716876466824,46.31,53,57.608695652173914,31,15,0.5974032,1.7428244,51.84027777777778,7.98004987531172,16.893203883495147,54.794520547945204,37.735849056603776,8.885703,24,40.0,21,2.0,1.7512001,3.0,0.08339047999609084,22.316666666666666,1.7512001,0,3,3.0
46,2026,3,1955930,2026-02-12,Fluminense 1.0 x 0.0 Botafogo RJ,1232,Fluminense,43.83,56.17,Casa,8.620689655172415,62.31084208652305,0.6981132075471698,35.63938144329897,15.188600167644594,28.915662650602407,10.81081081081081,1.1931957,58.17932922655715,57.44854838709677,27.142857142857142,90.55371900826447,112.50413223140495,24,8,0.0,62.31084208652305,40.67100000000001,44,63.76811594202898,28,3,0.0,1.4322218,57.66590389016019,8.51063829787234,17.207303974221265,70.83333333333334,35.294117647058826,6.1874475,33,33.33333333333333,10,3.0,2.058205,1.0,0.20582048892974852,15.516666666666667,2.058205,1,0,1.0
47,2026,3,1955930,2026-02-12,Fluminense 1.0 x 0.0 Botafogo RJ,1227,Botafogo RJ,56.17,43.83,Fora,9.958333333333334,77.57243896874287,0.6,33.25233333333333,17.207303974221265,70.83333333333334,25.806451612903224,1.1566751,46.288054121417126,51.82094890510949,20.967741935483872,70.85185185185185,89.82222222222222,28,3,0.0,70.72781200091262,42.58935483870968,50,50.505050505050505,24,8,0.107678846,1.5760444,42.33409610983982,5.51948051948052,15.188600167644594,34.93975903614458,30.952380952380953,7.723993,8,15.384615384615385,5,0.0,0.4077227,0.0,0.08154454231262206,19.883333333333333,0.4077227,-1,1,0.0
48,2026,3,1955933,2026-02-12,Vasco da Gama 0.0 x 1.0 Bahia,1226,Vasco da Gama,61.2,38.8,Casa,8.518518518518519,87.62886597938146,0.6382978723404256,39.211666666666666,18.56957087126138,34.69387755102041,8.571428571428571,0.7017344,35.130718954248366,63.63,18.75,49.97402597402598,74.12582781456953,25,5,0.17511156,103.09278350515466,46.99275000000001,72,62.60869565217392,39,21,0.40098643,2.8989162,61.308980213089804,6.791569086651054,20.08244023083265,49.31506849315068,61.97183098591549,12.687171,75,34.090909090909086,26,0.0,1.4196995,0.0,0.054603828833653376,20.216666666666665,1.4196995,-1,1,0.0
49,2026,3,1955933,2026-02-12,Vasco da Gama 0.0 x 1.0 Bahia,1221,Bahia,38.8,61.2,Fora,10.925925925925926,73.52941176470587,0.6133333333333333,29.439750000000004,20.08244023083265,42.465753424657535,36.206896551724135,2.4168687,74.74226804123711,48.14775,16.470588235294116,45.02542372881356,79.67796610169492,39,21,0.40098643,69.44444444444444,37.443,42,35.8974358974359,25,5,0.17511156,1.825306,38.691019786910196,6.425702811244979,18.56957087126138,36.734693877551024,23.636363636363637,6.345171,10,23.076923076923077,8,0.0,0.2818017,1.0,0.03522521257400513,12.816666666666666,0.2818017,1,0,1.0
50,2026,3,1955936,2026-02-12,Sao Paulo 2.0 x 0.0 Gremio,1244,Gremio,41.47,58.53,Fora,14.666666666666666,46.13018964633521,0.660377358490566,30.10233333333333,19.943542695836275,54.83870967741935,24.074074074074073,2.2615423,67.51868820834338,46.601313559322044,15.0,58.837606837606835,97.8119658119658,34,8,1.9313424,51.255766273705795,38.01525000000001,42,60.0,18,8,0.27266383,1.3553033,35.721200387221685,12.53731343283582,19.06374501992032,46.774193548387096,30.555555555555557,7.017372,16,27.27272727272727,5,0.0,0.4692768,0.0,0.09385535717010499,16.733333333333334,0.4692768,-2,2,0.0
51,2026,3,1955936,2026-02-12,Sao Paulo 2.0 x 0.0 Gremio,1224,Sao Paulo,58.53,41.47,Casa,11.178571428571429,72.34145165179649,0.6666666666666666,40.78921875,19.06374501992032,40.32258064516129,20.833333333333336,0.682469,28.190671450538186,62.59022123893805,20.833333333333336,69.10909090909091,77.31818181818181,18,8,0.27266383,86.80974198215577,42.325208333333336,64,57.14285714285714,34,8,1.9313424,3.2953484,64.27879961277831,4.545454545454546,19.943542695836275,56.98924731182796,48.57142857142857,14.005619,52,35.294117647058826,16,3.0,3.1039343,1.0,0.1939958930015564,23.616666666666667,3.9351327,2,0,2.0
52,2026,3,1955938,2026-02-12,Corinthians 2.0 x 0.0 Red Bull Bragantino,5438,Red Bull Bragantino,36.08,63.92,Fora,10.35897435897436,47.71589486858573,0.68,39.99758823529412,17.955555555555556,23.684210526315788,25.0,0.90093195,54.046563192904664,52.403513513513516,9.615384615384617,71.02702702702703,107.5909090909091,23,9,0.8022773,40.67584480600751,43.82538461538462,46,56.09756097560976,20,6,0.0739149,0.8576563,45.38517441860465,10.980392156862745,18.50393700787402,41.0958904109589,40.54054054054054,5.948314,14,20.0,8,0.0,0.29149652,0.0,0.03643706440925598,12.7,0.69805455,-2,2,0.0
53,2026,3,1955938,2026-02-12,Corinthians 2.0 x 0.0 Red Bull Bragantino,1237,Corinthians,63.92,36.08,Casa,8.033333333333333,88.69179600886919,0.7659574468085106,39.287499999999994,18.50393700787402,34.24657534246575,23.809523809523807,0.68637955,46.1514392991239,50.3146875,22.058823529411764,59.024193548387096,69.99193548387096,20,6,0.0739149,94.2350332594235,41.88264705882353,58,42.96296296296296,23,9,0.8022773,2.1405315,54.61482558139535,10.628019323671497,17.955555555555556,27.192982456140353,43.75,8.868588,24,14.285714285714285,13,2.0,1.323731,2.0,0.10182545735285832,22.5,1.323731,2,0,2.0
54,2026,3,1955950,2026-02-12,Athletico Paranaense 2.0 x 1.0 Santos FC,1243,Athletico Paranaense,56.4,43.6,Casa,7.264705882352941,69.95412844036697,0.7073170731707317,35.18851485148515,18.836363636363636,33.33333333333333,13.333333333333334,0.6378882,40.780141843971634,56.67944055944056,17.46031746031746,57.205673758865245,88.92700729927007,22,7,0.50238305,72.24770642201834,38.291666666666664,60,59.4059405940594,22,9,0.81400955,2.0657284,64.77307811052793,9.090909090909092,18.500468603561384,40.909090909090914,46.808510638297875,8.764465,42,36.36363636363637,12,4.0,1.3630226,1.0,0.11358521382013957,17.783333333333335,1.7695806,1,1,2.0
55,2026,3,1955950,2026-02-12,Athletico Paranaense 2.0 x 1.0 Santos FC,1241,Santos FC,43.6,56.4,Fora,12.76923076923077,66.48936170212765,0.6779661016949152,31.722409090909096,18.500468603561384,36.36363636363637,40.625,0.92928684,59.63302752293578,52.88579545454545,21.333333333333336,54.234375,90.40944881889764,22,9,0.81400955,66.48936170212765,38.998400000000004,44,36.666666666666664,22,7,0.50238305,2.1662047,35.22692188947206,8.679245283018867,18.836363636363636,40.95238095238095,30.18867924528302,7.447378,22,18.75,10,1.0,0.6066906,1.0,0.060669058561325075,13.75,0.6066906,-1,2,1.0
56,2026,3,1955947,2026-02-13,Internacional 1.0 x 3.0 Palmeiras,1219,Internacional,61.85,38.15,Casa,8.147058823529411,94.3643512450852,0.5606060606060606,44.05823863636364,16.439232409381663,15.714285714285714,44.44444444444444,0.5547026,26.677445432497976,66.2296551724138,17.333333333333336,63.81617647058823,81.93382352941177,23,8,1.4217689,98.2961992136304,45.2914,65,53.278688524590166,24,10,0.30329004,2.2937016,67.62676267626763,7.709750566893423,17.238658777120314,49.35064935064935,55.69620253164557,13.428152,70,36.36363636363637,26,1.0,1.2870809,1.0,0.0495031109222999,25.35,1.2870809,-2,3,1.0
57,2026,3,1955947,2026-02-13,Internacional 1.0 x 3.0 Palmeiras,1234,Palmeiras,38.15,61.85,Fora,10.76923076923077,59.01374292643492,0.5357142857142857,30.392974137931034,17.238658777120314,42.857142857142854,31.428571428571427,2.5139987,90.43250327653998,40.588427419354836,21.875,67.12605042016807,92.08474576271186,24,10,0.30329004,51.738075990299116,42.628359375,43,52.4390243902439,23,8,1.4217689,1.8411931,32.373237323732376,13.909774436090224,16.439232409381663,18.571428571428573,39.130434782608695,5.1429167,20,55.55555555555556,11,1.0,1.1394179,3.0,0.10358344424854625,15.633333333333333,1.1394179,2,1,3.0
58,2026,3,1955971,2026-02-19,Athletico Paranaense 0.0 x 1.0 Corinthians,1237,Corinthians,41.16,58.84,Fora,15.904761904761905,50.13596193065941,0.7083333333333334,29.6909375,17.031963470319635,42.42424242424242,22.22222222222222,0.99025637,83.8192419825073,41.27092741935484,10.714285714285714,66.53389830508475,141.31623931623932,28,9,0.0,47.58667573079538,39.575624999999995,36,32.142857142857146,17,2,0.0,1.6013997,31.29973474801061,8.421052631578947,17.75843307943417,41.17647058823529,16.0,5.7824025,6,0.0,4,0.0,0.12069595,1.0,0.03017398715019226,15.316666666666666,0.12069595,1,0,1.0
59,2026,3,1955971,2026-02-19,Athletico Paranaense 0.0 x 1.0 Corinthians,1243,Athletico Paranaense,58.84,41.16,Casa,11.962962962962964,70.45675413022352,0.6764705882352942,42.553875,17.75843307943417,39.21568627450981,4.0,0.39528874,25.492861998640382,64.6635447761194,28.57142857142857,67.68939393939394,89.6969696969697,17,2,0.0,85.03401360544218,44.494499999999995,52,60.46511627906976,28,9,0.6069671,1.6304529,68.70026525198939,9.254498714652955,17.031963470319635,54.54545454545454,39.21568627450981,9.615527,44,35.0,18,3.0,1.3646455,0.0,0.07581363783942328,21.9,1.7712035,-1,1,0.0
60,2026,4,1955969,2026-02-25,Red Bull Bragantino 1.0 x 1.0 Athletico Paranaense,1243,Athletico Paranaense,59.39,40.61,Fora,8.68,64.02363949766068,0.6666666666666666,37.376204819277106,15.46218487394958,42.42424242424242,20.0,0.6686388,39.56895100185216,57.88066666666666,35.18518518518518,73.87022900763358,99.79389312977099,25,4,0.0,66.48608717064762,36.97555555555556,59,50.86206896551724,17,11,0.41961467,1.8769757,63.66655596147459,8.547008547008547,19.48275862068966,51.19047619047619,42.64705882352941,9.437279,32,20.689655172413794,18,3.0,1.640009,1.0,0.09111161364449395,17.4,1.640009,0,1,1.0
61,2026,4,1955969,2026-02-25,Red Bull Bragantino 1.0 x 1.0 Athletico Paranaense,5438,Red Bull Bragantino,40.61,59.39,Casa,8.407407407407407,51.35544704495706,0.6551724137931034,33.65653846153846,19.48275862068966,50.0,19.607843137254903,2.0686316,55.405072642206356,52.513461538461534,21.53846153846154,54.01724137931034,75.96428571428571,17,11,0.0,54.723017342987035,38.29915384615385,47,58.75,25,4,0.0,1.0737109,36.33344403852541,14.14141414141414,15.46218487394958,50.0,33.33333333333333,4.8317127,17,26.666666666666668,7,1.0,0.6763045,1.0,0.09661493131092616,11.9,0.6763045,0,1,1.0
62,2026,4,1955972,2026-02-25,Cruzeiro 1.0 x 1.0 Corinthians,1230,Cruzeiro,47.0,53.0,Casa,9.833333333333334,54.71698113207547,0.7105263157894737,36.611296296296295,18.356940509915017,42.64705882352941,21.21212121212121,0.96845186,53.191489361702125,56.029736842105265,26.923076923076923,71.60629921259843,93.0,22,6,0.17490986,49.056603773584904,39.239711538461535,57,56.99999999999999,19,10,0.085350454,1.8382579,54.285714285714285,9.294871794871796,19.297124600638977,46.98795180722892,40.74074074074074,8.546078,34,22.727272727272727,11,0.0,0.6069175,1.0,0.05517431822690097,15.65,0.6069175,0,1,1.0
